city_id,hotel_name,description,score,price,url,lat,lon
1,Le Relais Du Roy,"Le Relais Du Roy est un hôtel 3 étoiles situé au bord du Couesnon, à seulement 1,5 km du Mont Saint-Michel et à 50 mètres de la navette gratuite.

Décorées dans un style classique, toutes les chambres comprennent une télévision par satellite à écran plat, un téléphone et un plateau de bienvenue. Elles comprennent également une salle de bains privative pourvue d’une baignoire ou d’une douche, d’articles de toilettes gratuits et d’un sèche-cheveux. Certaines chambres possèdent un balcon.

Un petit-déjeuner buffet est servi tous les matins.

Une épicerie se trouve à moins de 3 minutes à pied. La ville de Pontorson est quant à elle accessible à 7 km. Un espace de stationnement privé est disponible moyennant des frais supplémentaires.",8.0,165,https://www.booking.com/hotel/fr/le-relais-du-roy.fr.html,48.6162627,-1.51090577
1,La Vieille Auberge,"La Vieille Auberge vous accueille dans le village médiéval du Mont-Saint-Michel, à quelques pas de la célèbre abbaye du Mont-Saint-Michel. L’établissement propose une connexion Wi-Fi gratuite, un restaurant et une terrasse avec vue sur la baie du Mont-Saint-Michel.

Les chambres sont aménagées dans 2 bâtiments annexes et accessibles par de multiples escaliers. Un bâtiment comprend des chambres standard donnant sur la rue principale et l’autre bâtiment, situé en haut du village, abrite des chambres avec vue sur la mer. Tous les logements disposent d’une télévision à écran plat et d’une salle de bains privative avec une baignoire ou une douche.

L’hôtel comporte un bar et un restaurant servant une cuisine française traditionnelle.

Vous séjournerez à 24 km d’Avranches et à 49 km de Cancale. La ville de Dol-de-Bretagne se trouve à 30 km.",7.3,181,https://www.booking.com/hotel/fr/la-vieille-auberge-le-mont-saint-michel.fr.html,48.636063,-1.511457
1,Hotel Gabriel,"L’Hotel Gabriel vous accueille à 1,6 km du Mont-Saint-Michel. L’établissement est à seulement 25 minutes à pied des remparts de la vieille ville. Il propose une connexion Wi-Fi gratuite ainsi que des chambres avec salle de bains privative.

Accessibles par des escaliers, les chambres spacieuses de l'hôtel comprennent la télévision par satellite. Chaque hébergement dispose d’une salle de bains pourvue d’une douche.

Un petit-déjeuner buffet est proposé chaque matin.

L’Hotel Gabriel est situé à 6 minutes en voiture de l’autoroute E401. Vous séjournerez également à 7,3 km de la gare TGV de Pontorson, qui dessert Paris.

La Salicorne vous propose une cuisine internationale authentique, végétale, colorée, festive et écoresponsable. Le Pré Salé sert l'agneau du Pré Salé et une cuisine française semi-gastronomique. Des plats végétariens et locaux vous attendent à l’Hippocampe.",7.9,112,https://www.booking.com/hotel/fr/hotel-gabriel.fr.html,48.61538141,-1.51070997
1,La Mère Poulard,"Occupant un bâtiment historique, l'hôtel La Mère Poulard jouit d'un emplacement idéal au cœur du Mont-Saint-Michel. Décorées dans un style classique, ses chambres donnent sur la baie, l'abbaye ou la cité médiévale.

Toutes les chambres de l'hôtel La Mère Poulard sont équipées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite. Leur salle de bains privative comporte une baignoire.

Au prestigieux restaurant de l'hôtel La Mère Poulard, vous pourrez savourer des plats traditionnels dont sa fameuse omelette connue dans le monde entier. Vous pourrez tranquillement prendre un verre au piano-bar qui surplombe la baie du Mont-Saint-Michel.

L'hôtel possède un magasin spécialisé dans les produits gastronomiques régionaux. La réception est ouverte 24h/24.

Vous pourrez choisir parmi de nombreuses activités dont les randonnées pédestres, les balades à vélo ou bien la visite du Mont-Saint-Michel. Avranches se trouve à 23 minutes de route et Saint-Malo à 45 minutes de La Mère Poulard.",7.1,215,https://www.booking.com/hotel/fr/la-mere-poulard.fr.html,48.63508532,-1.51053965
5,studi'home,"Situé à moins de 600 mètres du centre de Rouen, le Studi'home dispose d'une connexion Wi-Fi gratuite ainsi que d'une cuisine avec un four, un micro-ondes et un grille-pain. Vous séjournerez à environ 3 km du palais des sports Kindarena de Rouen, à 3,6 km de la gare Voltaire, à 4,7 km de la gare de l'Hôtel de ville de Soteville, à 5,5 km de la station de tramway 14-juillet et à 7,1 km du parc des expositions de Rouen.

Tous les logements comprennent un coin salon. Certains logements possèdent une entrée privée. Les logements comprennent une salle de bains privative, un sèche-cheveux et du linge de lit.

Vous pourrez jouer au billard et au squash sur place. La région est prisée des amateurs de pub.

Vous séjournerez à proximité de la cathédrale Notre-Dame, de la gare de Rouen Rive Droite et du musée des Beaux-Arts de Rouen. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 85 km.",8.0,72,https://www.booking.com/hotel/fr/studi-39-home.fr.html,49.443658,1.090557
1,Mercure Mont Saint Michel,"Installé dans des espaces verts à seulement 2 km de l'abbaye du Mont-Saint-Michel, le Mercure Mont Saint Michel propose des chambres spacieuses avec salle de bains privative, un bar-restaurant et de nombreuses places de parking gratuites.

Les chambres du Mercure Mont Saint Michel sont dotées de la climatisation, d'un plateau/bouilloire et d'une télévision par satellite/câble à écran plat.

Le restaurant Le Pré Salé, célèbre dans la région, prépare de délicieux fruits de mer ainsi que des spécialités régionales. Le bar Le Normandy sert des boissons dans un cadre convivial et décontracté.

Le Mercure Mont Saint Michel vous accueille à 6,5 km de Pontorson et à 52 km de Saint-Malo.",8.2,154,https://www.booking.com/hotel/fr/mont-saint-michel.fr.html,48.61424653,-1.51054502
5,Hotel centre Rouen,"Idéalement situé dans le centre de Rouen, l'Hotel centre Rouen propose un petit-déjeuner continental et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Il se trouve à environ 3,3 km de la gare Voltaire de Rouen, à 1,5 km de la gare de Rouen Rive Droite et à 3,6 km du palais des sports Kindarena de Rouen. Cet établissement non-fumeurs se trouve à 400 mètres de la cathédrale Notre-Dame de Rouen.

Les chambres comprennent un bureau et une télévision à écran plat. Le linge de lit et les serviettes sont fournis.

Vous séjournerez à 4,1 km de la gare de l'hôtel de ville de Soteville et à 4,9 km de la station de tramway 14-juillet de Rouen. L'aéroport de Beauvais-Tillé, le plus proche, est à 84 km.",7.0,62,https://www.booking.com/hotel/fr/cenntre-rouen.fr.html,49.438876,1.09563268
5,CosyRouen Bali Spa Hamman,"Le CosyRouen Bali Spa Hamman est un appartement récemment rénové situé dans le centre de Rouen, à 700 mètres de la cathédrale Notre-Dame et de la gare de Rouen Rive Droite. Il est situé à 3,7 km du palais des sports Kindarena de Rouen et offre une sécurité toute la journée. Cet appartement non-fumeurs dispose d'un jacuzzi.

Cet appartement comprend une chambre, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat avec des services de streaming, un coin repas, une kitchenette entièrement équipée et une terrasse donnant sur la cour intérieure. Cet appartement dispose également d'une terrasse qui fait office de coin repas extérieur. Vous bénéficierez également de vin ou de champagne.

Vous trouverez un café sur place.

Vous séjournerez à 4,3 km de la gare Voltaire de Rouen et à 4,8 km de celle de l'hôtel de ville de Soteville. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 84 km.",9.4,169,https://www.booking.com/hotel/fr/cosyrouen-bali-spa-hamman.fr.html,49.4460214,1.0978981
1,Le Saint Aubert,"Niché dans un écrin de verdure, à seulement 2 km du Mont-Saint-Michel, Le Saint Aubert vous accueille dans un cadre chaleureux et convivial.

Cet établissement vous propose des chambres paisibles et confortables entourées de jardins fleuris.

Après une journée de découverte du Mont-Saint-Michel, vous pourrez déguster une délicieuse cuisine régionale dans le cadre pittoresque d'une ancienne ferme.

Le personnel serviable sera heureux de vous recommander un grand nombre de sites d'intérêt et les visites à faire dans la région.",7.1,92,https://www.booking.com/hotel/fr/hotel-saint-aubert.fr.html,48.61293783,-1.51010513
5,Hotel Dandy Rouen centre,"Cet hôtel est situé dans le centre de Rouen, à 100 mètres de la place du Vieux-Marché et de l’église Sainte-Jeanne-d’Arc. Décorées dans un style Louis XV, les chambres sont équipées d’une connexion Wi-Fi gratuite.

Chaque chambre du Dandy comprend une télévision par câble à écran plat et une salle de bains privative.

Tous les matins, vous pourrez savourer un petit-déjeuner servi en chambre ou sous forme de buffet.

L’hôtel Dandy se trouve à 10 minutes à pied de la cathédrale Notre-Dame et du musée des Beaux-Arts. La gare de Rouen est accessible en 15 minutes de marche.",8.0,97,https://www.booking.com/hotel/fr/dandy.fr.html,49.44527729,1.0867627
5,"Le Saint-André, Gare de Rouen","Le Saint-André, Gare de Rouen est situé à Rouen, à 1,3 km de la cathédrale Notre-Dame, à 3,3 km du palais des sports Kindarena et à 4 km de la gare Voltaire. L'établissement se trouve à environ 5,1 km de la gare de l'Hôtel de ville de Soteville, à 5,9 km de la station de tramway 14-juillet et à 7,5 km du parc des expositions de Rouen. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement et la gare de Rouen Rive Droite se trouve à 700 mètres.

Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un four et d'un micro-ondes. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous trouverez un café sur place.

Vous séjournerez à 700 mètres du musée des Beaux-Arts de Rouen et à 3,6 km du pont Flaubert. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 84 km.",9.4,83,https://www.booking.com/hotel/fr/le-saint-andre-au-coeur-de-rouen-armada-2023.fr.html,49.4469247,1.0884892
5,L'Echiquier de Normandie confort cosy et vue premium,"Situé dans le centre de Rouen, L'Echiquier de Normandie confort cosy et vue premium propose un hébergement avec connexion Wi-Fi gratuite dans un bâtiment historique. Offrant une vue sur la ville, il se trouve à moins de 1 km de la gare de Rouen Rive Droite et à 3 km du palais des sports Kindarena de Rouen. Cet établissement non-fumeurs se trouve à 400 mètres de la cathédrale Notre-Dame de Rouen.

Cet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche à l'italienne. Sa cuisine entièrement équipée comporte un four et un micro-ondes. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 3,6 km de la gare de Voltaire et à 4,7 km de la gare de Rouen. L'aéroport de Beauvais-Tillé, le plus proche, est à 85 km. L'Echiquier de Normandie confort cosy et vue premium.",9.2,101,https://www.booking.com/hotel/fr/l-39-echiquier-de-normandie.fr.html,49.44227266,1.09133224
5,Fiquet de Normanville pour votre bien être en plein coeur historique,"Doté d'une connexion Wi-Fi gratuite et d'une vue sur la ville, le Fiquet de Normanville pour votre bien-être en plein cœur historique est un hébergement situé dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame.

L'appartement dispose d'une chambre, d'un salon, d'une télévision à écran plat, d'une cuisine équipée avec un coin repas, ainsi que d'une salle de bains munie d’une douche et d’un lave-linge. Le linge de lit et les serviettes sont compris dans le tarif indiqué.

L’aéroport le plus proche est celui de Beauvais-Tillé, situé à 85 km de l'appartement.",9.0,101,https://www.booking.com/hotel/fr/fiquet-de-normanville.fr.html,49.44244414,1.09804968
5,ibis Rouen Centre Rive Droite Pasteur,"Situé à Rouen, à moins de 1,4 km du palais des sports Kindarena, l'ibis Rouen Centre Rive Droite Pasteur propose un bar, des chambres non-fumeurs et une connexion Wi-Fi gratuite. Vous séjournerez à 3,1 km de la gare de Voltaire, à 4,2 km de la gare de l'Hôtel de ville de Soteville et à 4,9 km de la station de tramway 14-juillet. Vous pourrez prendre un verre au snack-bar.

Les chambres comprennent un bureau et une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.

Un petit-déjeuner buffet, continental ou américain est servi sur place.

Le personnel de la réception parle français, anglais et espagnol.

Vous séjournerez à proximité de la cathédrale Notre-Dame de Rouen, de la gare de Rouen Rive Droite et du pont Flaubert. L'aéroport de Deauville-Normandie, le plus proche, est à 85 km.",8.5,66,https://www.booking.com/hotel/fr/ibis-rouen-centre-rive-droite-pasteur.fr.html,49.4435,1.07581
5,Maison hypercentre Rouen tout confort,"Située dans le centre de Rouen, à seulement 700 mètres de la cathédrale Notre-Dame, la Maison hypercentre Rouen tout confort offre une vue sur la ville et propose une connexion Wi-Fi gratuite.

Cet appartement comprend 2 chambres, une télévision par satellite à écran plat, une cuisine équipée d'un lave-vaisselle et d'un micro-ondes ainsi qu'une salle de bains pourvue d'une douche.

Enfin, l'aéroport de Deauville-Normandie, le plus proche, est implanté à 68 km de la Maison hypercentre Rouen tout confort.",8.6,135,https://www.booking.com/hotel/fr/maison-hypercentre-rouen-tout-confort.fr.html,49.4446518,1.0913262
5,Hotel Morand,"L’Hotel Morand est un ancien relais de poste rénové du XVIIe siècle situé dans le centre historique de Rouen, à 400 mètres de la gare SNCF. Une connexion Wi-Fi est disponible gratuitement dans l’ensemble de l’établissement.

Toutes les chambres de l'Hotel Morand sont équipées d'un plateau/bouilloire et d'une télévision à écran plat. Chaque chambre comprend une salle de bains privative avec une douche et un sèche-cheveux.

Un petit-déjeuner continental est servi tous les matins sur place. Vous pourrez vous détendre dans le salon muni d’une cheminée et de poutres apparentes.

Le Morand se trouve en face du musée des Beaux-Arts, à 2 minutes de marche de la cathédrale de Rouen.",7.4,87,https://www.booking.com/hotel/fr/lemorand.fr.html,49.44569975,1.094523
5,Mercure Rouen Centre Cathédrale,"Le Mercure Rouen Centre Cathédrale propose des chambres climatisées dotées d'une télévision par satellite, d'une connexion Wi-Fi gratuite et d'une salle de bains privative dans le centre de Rouen, à 160 mètres de la cathédrale Notre-Dame et à 3 km du palais des sports de Rouen.

L'établissement sert un petit-déjeuner complet que vous pourrez déguster dans le confort de votre chambre. Un petit-déjeuner express est également disponible. Vous pourrez par ailleurs prendre un verre au bar de l'hôtel.

Le Mercure Rouen Centre se trouve à seulement quelques pas de la place du Vieux Marché et du Gros-Horloge. La gare de Rouen est située à seulement 1 km. L'établissement met un parking privé souterrain à votre disposition.",8.3,128,https://www.booking.com/hotel/fr/mercure-rouen-centre.fr.html,49.44117285,1.09517545
5,Brit Hotel Confort Rouen Centre,"Le Brit Hotel Confort Rouen Centre se situe dans le centre de Rouen, à proximité de la faculté de médecine et à 4 km de la salle omnisports Le Kindarena. Il propose des chambres avec salle de bains privative, une terrasse et une connexion Wi-Fi gratuite.

Les chambres comprennent un bureau et une télévision par satellite à écran plat.

Chaque matin, le Brit Hotel Confort Rouen Centre sert un petit-déjeuner buffet. Sur place, vous disposerez aussi de distributeurs automatiques.

Vous séjournerez à 650 mètres du Centre de formation médicale. Enfin, le Brit Hotel Confort Rouen Centre se trouve à 1,5 km de la cathédrale de la ville et 8 minutes en voiture de la gare de Rouen-Rive-Droite.",7.3,69,https://www.booking.com/hotel/fr/le-relais-des-2-rivieres.fr.html,49.43869536,1.1092034
5,Hôtel Céline - Hôtel de la Gare,"L'Hôtel Céline - Hôtel de la Gare se trouve dans une rue calme du centre-ville de Rouen, à 5 minutes à pied de la gare de Rouen-Rive-Droite. Une connexion Wi-Fi est disponible gratuitement dans toutes les chambres.

Chaque hébergement dispose d'une salle de bains privative avec douche, d'une télévision et d'un bureau.

Tous les matins, un petit-déjeuner vous sera servi dans la salle prévue à cet effet.

Vous pourrez également profiter de la terrasse et du jardin pendant les mois les plus chauds.",8.0,77,https://www.booking.com/hotel/fr/hotel-celine.fr.html,49.44903352,1.09021068
5,Hôtel De La Cathédrale,"Arborant une façade à colombages datant du XVIIe siècle, l'Hôtel De La Cathédrale est situé à seulement 50 mètres de la cathédrale de Rouen, en plein cœur du centre historique de la ville. Cet établissement vous accueille à 4 km de la salle omnisports Kindarena. Lors de votre séjour, vous pourrez prendre un goûter dans une salle s'ouvrant sur la terrasse. Un parking public sécurisé et payant est accessible à proximité.

Les chambres à la décoration personnalisée comprennent toutes une télévision par câble à écran plat. Certaines possèdent un coin salon. Leur salle de bains privative est pourvue d'un sèche-cheveux.

Chaque matin, un petit-déjeuner buffet est servi dans la salle à manger, décorée dans un style normand traditionnel.

Vous séjournerez à 5 minutes à pied de l'église de Saint-Ouen. Enfin, l'Hôtel De La Cathédrale se trouve à seulement 1,6 km de la gare de Rouen-Rive-Droite.",7.7,98,https://www.booking.com/hotel/fr/de-la-cathedrale.fr.html,49.44011681,1.09693363
5,"Hôtel Littéraire Gustave Flaubert, BW Signature Collection","Situé dans le centre historique de Rouen, l'Hôtel Littéraire Gustave Flaubert, BW Signature Collection propose un hébergement sur le thème de la littérature en l'honneur de l'écrivain Gustave Flaubert. Situé à 3 km du Palais des sports de Rouen, l’établissement propose une connexion Wi-Fi gratuite accessible dans l’ensemble de ses locaux.

Les chambres élégantes disposent d’une télévision par satellite à écran plat. Chacune est également pourvue d’une salle de bains privative. Certaines possèdent une station d'accueil pour iPod.

Chaque matin, le petit-déjeuner vous sera servi dans la salle dédiée ou dans le confort de votre chambre. Après une journée bien remplie, vous pourrez vous détendre en savourant un verre dans le salon à cocktails de l’hôtel. Par ailleurs, vous trouverez de nombreux restaurants français et internationaux dans les environs.

Vous séjournerez à seulement 10 minutes de marche de la cathédrale Notre-Dame de Rouen et à 800 mètres du musée des Beaux-Arts.",8.6,123,https://www.booking.com/hotel/fr/hotellitterairegustaveflaubert.fr.html,49.44263508,1.08685791
5,Hotel De Quebec,"L'Alive Hôtel de Québec vous accueille dans un quartier paisible au cœur de Rouen. Situé à 3 km de la salle omnisports Kindarena et à 5 minutes de marche de la vieille ville et de la cathédrale de Rouen, l'établissement fournit une connexion Wi-Fi gratuite.

Durant votre séjour, vous pourrez commencer la journée avec un petit-déjeuner buffet. Moyennant des frais supplémentaires, vous aurez aussi la possibilité de déguster le petit-déjeuner dans le confort de votre chambre.

L'hôtel met à votre disposition un salon commun pour vos moments de détente. De plus, son emplacement proche de la vieille ville vous permettra de découvrir ses rues étroites, ses antiquaires et ses jolies églises.

L'Alive Hôtel de Québec se trouve à 20 minutes de marche de la gare de Rouen Rive Droite et à 800 mètres de l'arrêt de tramway Théâtre des Arts.",8.2,96,https://www.booking.com/hotel/fr/alive-hotel-de-quebec.fr.html,49.43783419,1.09725282
5,Eaux Spa,"L'Eaux Spa est situé à Rouen, à 2,4 km de la gare de l'Hôtel de ville de Soteville, à 2,8 km de la station de tramway 14-juillet et à 3,8 km de la cathédrale Notre-Dame. Il se trouve à environ 3,9 km du palais des sports Kindarena de Rouen, à 4 km de la gare de Rouen Rive Droite et à 4,6 km du parc des expositions de Rouen. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux. La gare de Rouen se trouve à 1,3 km.

Tous les logements comprennent un canapé, un coin salon, une télévision à écran plat avec des services de streaming, une kitchenette bien équipée et une salle de bains privative avec douche. Un micro-ondes, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également disponibles. Le linge de lit et les serviettes sont fournis.

Vous séjournerez à 3,6 km du musée des Beaux-Arts de Rouen et à 4,6 km du pont Flaubert. L'aéroport de Deauville-Normandie, le plus proche, est à 83 km.",8.9,81,https://www.booking.com/hotel/fr/eaux-spa.fr.html,49.42901466,1.07721213
5,DOMITYS Les Mosaïques,"Situé à Rouen, à seulement 1 km de la gare de Voltaire, le DOMITYS Les Mosaïques propose un hébergement avec accès à une piscine intérieure, un jardin et un ascenseur. Un parking privé est disponible sur place. Il propose une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, une terrasse et un restaurant. L'établissement propose également un hébergement pour les personnes à mobilité réduite.

Tous les logements disposent d'un balcon, d'une kitchenette entièrement équipée avec un micro-ondes, d'un coin repas et d'une télévision à écran plat. Leur salle de bains privative comprend une douche à l'italienne et un sèche-cheveux. Un grille-pain, un réfrigérateur, des plaques de cuisson, une machine à café et une bouilloire sont également fournis. Les logements comprennent du linge de lit et des serviettes.

Cet appart'hôtel sert un petit-déjeuner continental. Vous trouverez un café, un bar et un salon.

Vous pourrez jouer au billard sur place.

Vous séjournerez à 2 km de la gare de l'Hôtel de ville de Soteville et à 2,8 km de la station de tramway 14-juillet de Rouen. L'aéroport de Deauville-Normandie, le plus proche, est implanté à 84 km.",8.8,82,https://www.booking.com/hotel/fr/domitys-les-mosaiques.fr.html,49.4290146,1.0832807
5,"Radisson Blu Hotel, Rouen Centre","Situé à Rouen, le Radisson Blu Hotel, Rouen Centre propose un restaurant servant des plats locaux de qualité, une salle de sport, un bar et un salon commun. Il propose des chambres familiales et une terrasse. Il propose une réception ouverte 24h/24, un service de navette, un service d'étage et une connexion Wi-Fi gratuite.

Toutes les chambres comprennent une armoire, une télévision et une salle de bains privative.

Le Radisson Blu Hotel, Rouen Centre sert un petit-déjeuner continental ou buffet.

Un centre d'affaires et des journaux sont mis à votre disposition sur place. Un parking privé est disponible moyennant des frais supplémentaires.

La cathédrale Notre-Dame de Rouen se trouve à 700 mètres. L'aéroport le plus proche, celui de Deauville-Normandie, est situé à 68 km.

Nous sommes également certifiés Green Key – nous agissons selon des critères environnementaux stricts, nous permettant de prendre soin de la planète. En choisissant un hôtel Green Key, vous êtes impliqué dans la promotion d'un tourisme responsable et plus durable !",8.9,179,https://www.booking.com/hotel/fr/radisson-blu-rouen-centre.fr.html,49.446441,1.09412
8,Le Chat Qui Dort - Villa Gounod,"Situé à Lille, à moins de 1,4 km de la gare de Lille-Europe, l'établissement Le Chat Qui Dort - Villa Gounod propose une terrasse, des chambres non-fumeurs et une connexion Wi-Fi gratuite. Vous séjournerez à environ 2,6 km de l'Hospice Gantois, à 1,7 km de la gare de Lille-Flandres et du Zénith de Lille. L'opéra de Lille est à 2,8 km. La Grand-Place de Lille se trouve à 3 km.

Toutes les chambres comprennent un bureau, une télévision, une salle de bains privative, du linge de lit et des serviettes. Certaines offrent une vue sur la ville. Vous disposerez également d'un réfrigérateur.

Vous séjournerez à proximité de la Tour de Lille, de l'Aéronef et du Lille Grand Palais. L'aéroport de Lille, le plus proche, est implanté à 10 km.",8.8,95,https://www.booking.com/hotel/fr/le-chat-qui-dort-villa-gounod.fr.html,50.642166,3.088799
8,Hotel De La Paix,"Le charmant Hôtel De La Paix vous accueille dans la zone piétonne centrale de Lille, à seulement 300 mètres du monument à la Liberté et à 550 mètres du centre de conventions du Nouveau Siècle.

Décoré d'œuvres d'art, l'Hôtel De La Paix présente un escalier traditionnel datant du XIXe siècle. Les chambres disposent d'une connexion Wi-Fi gratuite.

Vous pourrez prendre un verre dans la cafétéria de style Art nouveau de l'établissement, avant de partir à la découverte de Lille.

Lille Grand Palais vous attend à 1 km de l'hôtel. La gare de Lille-Flandres se trouve à 350 mètres de l'Hôtel De La Paix, tandis que celle de Lille-Europe est située à 1 km.",8.1,116,https://www.booking.com/hotel/fr/de-la-paix-lille.fr.html,50.63620003,3.06570321
8,Hotel Lille Europe,"L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade Pierre-Mauroy. Il propose une réception ouverte 24h/24 et une connexion Internet gratuite.

Présentant une décoration colorée, les chambres sont insonorisées et disposent d'une télévision par câble. Leur salle de bains privative est pourvue d'un sèche-cheveux. Toutes les chambres sont desservies par un ascenseur.

Un petit-déjeuner buffet est servi tous les matins dans la salle prévue à cet effet. Cette dernière est dotée d'un micro-ondes et d'une vue panoramique sur les environs.

L'établissement est accessible par l'autoroute N356. Vous séjournerez à 750 mètres de l'Opéra de Lille, à 10 minutes de marche de la cathédrale Notre-Dame-de-la-Treille, à 1,1 km du centre de conventions Nouveau Siècle et à 1,3 km du Grand Palais. Un parking privé sur place est disponible uniquement sur demande.",8.0,133,https://www.booking.com/hotel/fr/lille-europe.fr.html,50.63788756,3.072685
8,Au 30,"Situé à Lille, à 50 mètres du Zénith et du Grand Palais, l'établissement Au 30 propose des appartements et des suites indépendants. La station de métro Mairie de Lille se trouve à seulement 400 mètres. Les gares de Lille Frandres et Lille Europe sont à 650 mètres et 900 mètres.

Certains logements comprennent un coin salon avec une télévision à écran plat et une cuisine équipée. Chaque hébergement climatisé dispose d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. Un sauna et un bain à remous sont disponibles dans les appartements.

L'établissement Au 30 se trouve à 1 km de la Grand-Place de Lille et à 10 minutes de route du centre de conventions Nouveau Siècle. L'Aéronef se trouve à 400 mètres. L'aéroport de Lille-Lesquin, le plus proche, est implanté à 7 km. Un parking public est disponible en face de l'hébergement et un parking privé est également disponible moyennant des frais supplémentaires.",9.4,202,https://www.booking.com/hotel/fr/au-30.fr.html,50.63294839,3.07494975
8,Chambre privée Place aux oignons,"Occupant un bâtiment historique, la Chambre privée Place aux oignons, récemment rénovée, propose des hébergements avec une terrasse et une connexion Wi-Fi gratuite. Offrant une vue sur la cour intérieure, il se trouve à 1,3 km du zoo de Lille et à 800 mètres du grand magasin Printemps. Vous séjournerez à 1,1 km de la gare de Lille-Flandres et à 1,6 km du Zénith de Lille.

Les logements disposent d'une armoire, d'une télévision à écran plat, d'une salle de bains commune, de linge de lit et de serviettes. Certains logements offrent une vue sur la ville.

Vous séjournerez à proximité de l'opéra de Lille, de la Grand-Place de Lille et de l'Hospice Gantois. L'aéroport le plus proche est celui L'aéroport de Lille, à 11 km.",10.0,72,https://www.booking.com/hotel/fr/maison-de-1730-place-aux-oignons.fr.html,50.64049648,3.06128638
8,Kyriad Lille Gare - Grand Palais,"Situé à 1 km du Grand Palais de Lille et du quartier des affaires d’Euralille, le Kyriad Lille Gare - Grand Palais propose des chambres insonorisées avec une connexion Wi-Fi gratuite. Un parking privé fermé est disponible gratuitement.

Veuillez noter que l'hôtel est actuellement en cours de rénovation. Des nuisances sonores sont à prévoir, pendant les heures préétablies. Cependant, le nécessaire a été fait pour vous accueillir dans les meilleures conditions.

Chaque chambre comprend une télévision à écran plat, un téléphone et un plateau/bouilloire. Les chambres joliment décorées disposent d'une salle de bains pourvue d’une douche et d’un sèche-cheveux.

Le petit-déjeuner buffet est servi chaque matin. Vous pourrez prendre vos repas dans le confort de votre chambre 24h/24. Après le dîner, vous pourrez vous détendre avec un verre au bar de l'hôtel ou regarder la télévision dans le salon. Une salle de réunion est également à votre disposition.

La station de métro Caulier (ligne 1), la plus proche, est à 450 mètres. L'hôtel est idéalement situé à 7 minutes à pied de la gare de Lille Europe et à 10 minutes de marche de celle de Lille Flandres. Les salles de concert du Zenith et de l’Aéronef se trouvent respectivement à 8 et 10 minutes à pied. La Grand-Place est accessible en 10 minutes de marche.

Le stade Pierre Mauroy se situe à 10 km. La route nationale N356 est facilement accessible en 3 minutes en voiture.",7.5,98,https://www.booking.com/hotel/fr/kyriad-lille-gare-grand-palais.fr.html,50.63637015,3.0831188
8,galerie jacqueline storme,"Dotée d'un salon commun et offrant une vue sur la ville, la galerie jacqueline storme est une maison d'hôtes récemment rénovée située à Lille, à 1,7 km de la gare de Lille Europe. Il est situé à 2 km de la Tour de Lille et assure une sécurité d'une journée. Cette maison d'hôtes propose des chambres familiales et des installations pour les personnes à mobilité réduite.

Les logements de cette maison d'hôtes comprennent un bureau. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux. Le linge de lit et les serviettes de toilette sont fournis.

La maison d'hôtes sert un petit-déjeuner buffet et continental composé de spécialités locales, de viennoiseries fraîches et de fruits.

Vous séjournerez à proximité de l'opéra de Lille, du zoo et de la Grand-Place. L'aéroport de Lille, le plus proche, est à 11 km.",9.5,99,https://www.booking.com/hotel/fr/galerie-jacqueline-storme.fr.html,50.6453748,3.0612643
8,Hotel De La Treille,"L’Hôtel de la Treille vous accueille à 3 minutes à pied du quartier du Vieux-Lille, à 650 mètres du complexe Nouveau Siècle et à 1,5 km du Lille Grand Palais. Cet établissement accepte les animaux domestiques et met à votre disposition une connexion Wi-Fi gratuite.

Toutes les chambres comprennent une télévision à écran plat et une salle de bains privative.

Vous séjournerez à 350 mètres de l’opéra de Lille et à 15 minutes de marche de la gare de Lille-Europe. L’Hôtel de la Treille se trouve à 17 minutes de route du stade Pierre-Mauroy.",8.2,125,https://www.booking.com/hotel/fr/hoteldelatreillelille.fr.html,50.64053101,3.06424141
